source,key,value
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,FKCColumnPairE
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
quasimutant,NistDML182,PKCColumnR
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
equivalent,NistDML182,NNCA
quasimutant,NistDML183,FKCColumnPairR
quasimutant,NistDML183,FKCColumnPairR
quasimutant,NistDML183,FKCColumnPairE
quasimutant,NistDML183,FKCColumnPairE
quasimutant,NistDML183,FKCColumnPairE
quasimutant,NistDML183,FKCColumnPairE
quasimutant,NistDML183,UCColumnA
quasimutant,NistDML183,UCColumnR
quasimutant,NistDML183,UCColumnR
quasimutant,NistDML183,UCColumnE
quasimutant,NistDML183,UCColumnE
quasimutant,NistWeather,FKCColumnPairE
quasimutant,NistWeather,FKCColumnPairE
quasimutant,NistWeather,FKCColumnPairE
quasimutant,NistWeather,FKCColumnPairE
quasimutant,NistWeather,PKCColumnA
quasimutant,NistWeather,PKCColumnA
quasimutant,NistWeather,PKCColumnA
quasimutant,NistWeather,PKCColumnA
quasimutant,NistWeather,PKCColumnR
quasimutant,NistWeather,PKCColumnE
quasimutant,NistWeather,PKCColumnE
quasimutant,NistWeather,PKCColumnE
quasimutant,NistWeather,PKCColumnE
quasimutant,NistWeather,UCColumnA
equivalent,NistWeather,NNCA
equivalent,NistWeather,NNCA
equivalent,NistWeather,NNCR
redundant,NistWeather,PKCColumnR
quasimutant,NistXTS748,PKCColumnA
redundant,NistXTS748,PKCColumnA
quasimutant,NistXTS749,FKCColumnPairE
quasimutant,NistXTS749,FKCColumnPairE
quasimutant,NistXTS749,FKCColumnPairE
quasimutant,NistXTS749,FKCColumnPairE
quasimutant,NistXTS749,FKCColumnPairE
quasimutant,NistXTS749,PKCColumnA
quasimutant,NistXTS749,PKCColumnA
quasimutant,NistXTS749,PKCColumnA
quasimutant,NistXTS749,PKCColumnR
quasimutant,NistXTS749,PKCColumnE
quasimutant,NistXTS749,PKCColumnE
quasimutant,NistXTS749,PKCColumnE
quasimutant,NistXTS749,UCColumnA
equivalent,NistXTS749,NNCR
equivalent,NistXTS749,NNCR
equivalent,NistXTS749,NNCR
redundant,NistXTS749,PKCColumnR
redundant,NistXTS749,PKCColumnR
quasimutant,Person,UCColumnA
equivalent,Person,NNCR
quasimutant,Products,FKCColumnPairE
quasimutant,Products,FKCColumnPairE
quasimutant,Products,FKCColumnPairE
quasimutant,Products,FKCColumnPairE
quasimutant,Products,PKCColumnA
quasimutant,Products,PKCColumnA
quasimutant,Products,PKCColumnA
quasimutant,Products,PKCColumnA
quasimutant,Products,PKCColumnR
quasimutant,Products,PKCColumnR
quasimutant,Products,PKCColumnE
quasimutant,Products,PKCColumnE
quasimutant,Products,PKCColumnE
quasimutant,Products,PKCColumnE
quasimutant,Products,UCColumnA
quasimutant,Products,UCColumnA
equivalent,Products,NNCA
equivalent,Products,NNCA
equivalent,Products,NNCA
equivalent,Products,NNCR
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,FKCColumnPairE
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnA
quasimutant,RiskIt,PKCColumnR
quasimutant,RiskIt,PKCColumnR
quasimutant,RiskIt,PKCColumnR
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,PKCColumnE
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
quasimutant,RiskIt,UCColumnA
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
equivalent,RiskIt,NNCR
redundant,RiskIt,PKCColumnA
redundant,RiskIt,PKCColumnA
redundant,RiskIt,PKCColumnR
redundant,RiskIt,PKCColumnR
redundant,StackOverflow,PKCColumnA
redundant,StackOverflow,PKCColumnA
redundant,StackOverflow,PKCColumnA
redundant,StackOverflow,PKCColumnA
redundant,StackOverflow,PKCColumnA
quasimutant,StudentResidence,FKCColumnPairE
quasimutant,StudentResidence,FKCColumnPairE
quasimutant,StudentResidence,PKCColumnA
quasimutant,StudentResidence,PKCColumnR
quasimutant,StudentResidence,PKCColumnE
quasimutant,StudentResidence,UCColumnA
quasimutant,StudentResidence,UCColumnA
equivalent,StudentResidence,NNCA
equivalent,StudentResidence,NNCR
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,FKCColumnPairE
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnA
quasimutant,UnixUsage,PKCColumnR
quasimutant,UnixUsage,PKCColumnR
quasimutant,UnixUsage,PKCColumnR
quasimutant,UnixUsage,PKCColumnR
quasimutant,UnixUsage,PKCColumnR
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,PKCColumnE
quasimutant,UnixUsage,UCColumnA
quasimutant,UnixUsage,UCColumnA
quasimutant,UnixUsage,UCColumnA
quasimutant,UnixUsage,UCColumnA
quasimutant,UnixUsage,UCColumnA
quasimutant,UnixUsage,UCColumnA
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
equivalent,UnixUsage,NNCR
redundant,UnixUsage,PKCColumnA
redundant,UnixUsage,PKCColumnR
redundant,UnixUsage,PKCColumnR
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
redundant,Usda,PKCColumnA
quasimutant,WordNet,PKCColumnE
quasimutant,WordNet,UCColumnA
quasimutant,WordNet,UCColumnA
quasimutant,WordNet,UCColumnA
quasimutant,WordNet,UCColumnA
quasimutant,WordNet,UCColumnE
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
equivalent,WordNet,NNCR
redundant,WordNet,PKCColumnA
redundant,WordNet,PKCColumnR
redundant,WordNet,PKCColumnR
redundant,WordNet,PKCColumnR
redundant,WordNet,PKCColumnR
redundant,WordNet,UCColumnA
